Text,Sentiment,Source,Date/Time,User ID,Location,Confidence Score,Product/Service,Category,Rating,Response Time (mins),Resolution Status,Cleaned_Text,Processed_Text
Website kept crashing.,Negative,TripAdvisor,2023-08-26 16:53:00,user10223,Paris,0.91,Gift Card,Delivery,2,147,Pending,website kept crashing,website kept crashing
User experience is fantastic.,Positive,Yelp,2023-07-04 14:59:00,user10224,Toronto,0.88,Subscription,Usability,3,49,Resolved,user experience is fantastic,user experience fantastic
Website kept crashing.,Negative,Email,2023-07-18 21:30:00,user10227,Los Angeles,0.8,Product A,Refund,5,159,Resolved,website kept crashing,website kept crashing
Website kept crashing.,Negative,TripAdvisor,2023-08-28 20:23:00,user10228,Berlin,0.92,Delivery Service,Customer Support,3,58,Resolved,website kept crashing,website kept crashing
Chatbot was useless and unhelpful.,Negative,IMDb,2023-08-16 15:45:00,user10229,Dubai,0.75,Customer Portal,Customer Support,5,67,Escalated,chatbot was useless and unhelpful,chatbot useless unhelpful
"Terrible experience, very disappointed.",Negative,Email,2023-07-05 10:28:00,user10230,Mumbai,0.91,Product B,Billing,2,176,Escalated,terrible experience very disappointed,terrible experience disappointed
Received wrong item.,Negative,IMDb,2023-08-29 16:00:00,user10231,Toronto,0.78,Customer Portal,Customer Support,3,103,Pending,received wrong item,received wrong item
Service quality was consistent.,Neutral,Twitter,2023-07-14 08:37:00,user10232,New York,0.75,Mobile App,Delivery,5,42,Resolved,service quality was consistent,service quality consistent
Product quality is acceptable.,Neutral,Amazon Reviews,2023-07-13 14:01:00,user10233,Paris,0.87,Customer Portal,Technical,1,28,Resolved,product quality is acceptable,product quality acceptable
Excellent support team.,Positive,ChatSupport,2023-07-18 05:15:00,user10234,New York,0.86,Product B,Technical,4,156,Pending,excellent support team,excellent support team
Website kept crashing.,Negative,Website Testimonial,2023-07-11 22:18:00,user10235,Paris,0.82,Product B,Refund,1,82,Pending,website kept crashing,website kept crashing
Product quality is acceptable.,Neutral,TripAdvisor,2023-08-24 11:48:00,user10239,Toronto,0.88,Subscription,Usability,1,90,Resolved,product quality is acceptable,product quality acceptable
"It was okay, nothing special.",Neutral,Website Testimonial,2023-07-24 11:11:00,user10240,New York,0.76,Premium Plan,Billing,4,12,Resolved,it was okay nothing special,okay nothing special
"Terrible experience, very disappointed.",Negative,Yelp,2023-06-25 15:35:00,user10243,New York,0.89,Premium Plan,Product Quality,3,94,Escalated,terrible experience very disappointed,terrible experience disappointed
Received wrong item.,Negative,Spotify,2023-06-04 23:57:00,user10244,Berlin,0.83,Mobile App,Delivery,3,138,Resolved,received wrong item,received wrong item
User experience is fantastic.,Positive,Spotify,2023-06-27 12:13:00,user10247,Mumbai,0.81,Delivery Service,Product Quality,1,106,Resolved,user experience is fantastic,user experience fantastic
Service quality was consistent.,Neutral,TripAdvisor,2023-06-05 00:18:00,user10248,Toronto,0.92,Delivery Service,Customer Support,2,89,Resolved,service quality was consistent,service quality consistent
Great quality and quick delivery.,Positive,Spotify,2023-06-25 22:04:00,user10249,Sydney,0.94,Product A,Refund,2,73,Resolved,great quality and quick delivery,great quality quick delivery
Received wrong item.,Negative,Twitter,2023-06-03 16:52:00,user10250,Berlin,0.93,Product B,Website Experience,2,179,Resolved,received wrong item,received wrong item
Service quality was consistent.,Neutral,Website Testimonial,2023-08-05 13:26:00,user10253,Dubai,0.83,Delivery Service,Technical,5,111,Resolved,service quality was consistent,service quality consistent
"Met expectations, no issues.",Neutral,Amazon Reviews,2023-06-11 19:28:00,user10254,Los Angeles,0.93,Delivery Service,Billing,2,25,Resolved,met expectations no issues,met expectation issue
"Terrible experience, very disappointed.",Negative,Email,2023-09-26 06:58:00,user10255,Berlin,0.9,Product B,Website Experience,4,160,Resolved,terrible experience very disappointed,terrible experience disappointed
Product arrived damaged.,Negative,Spotify,2023-07-03 09:37:00,user10257,Paris,0.85,Delivery Service,Billing,3,129,Resolved,product arrived damaged,product arrived damaged
Customer support never replied.,Negative,Email,2023-09-21 16:55:00,user10258,Toronto,0.77,Premium Plan,Refund,4,133,Resolved,customer support never replied,customer support never replied
Customer care was top-notch.,Positive,Twitter,2023-08-13 09:20:00,user10259,Sydney,0.79,Premium Plan,Technical,1,25,Resolved,customer care was top notch,customer care top notch
Service quality was consistent.,Neutral,TripAdvisor,2023-06-27 07:38:00,user10261,Los Angeles,0.78,Premium Plan,Billing,5,73,Escalated,service quality was consistent,service quality consistent
Customer care was top-notch.,Positive,IMDb,2023-09-02 23:14:00,user10262,Singapore,0.88,Product A,Product Quality,3,112,Pending,customer care was top notch,customer care top notch
"It was okay, nothing special.",Neutral,Website Testimonial,2023-07-17 19:03:00,user10265,Toronto,0.71,Gift Card,Delivery,4,115,Resolved,it was okay nothing special,okay nothing special
Fast and friendly communication.,Positive,Email,2023-06-22 19:03:00,user10266,Singapore,0.77,Premium Plan,Delivery,5,60,Resolved,fast and friendly communication,fast friendly communication
Response time could be better.,Neutral,Amazon Reviews,2023-06-22 12:32:00,user10267,Toronto,0.82,Subscription,Website Experience,5,133,Resolved,response time could be better,response time could better
Customer care was top-notch.,Positive,TripAdvisor,2023-08-27 00:52:00,user10268,Mumbai,0.74,Website,Usability,3,53,Resolved,customer care was top notch,customer care top notch
Chat was fine but not great.,Neutral,Email,2023-08-08 05:02:00,user10269,Singapore,0.9,Mobile App,Product Quality,4,84,Escalated,chat was fine but not great,chat fine great
Received wrong item.,Negative,TripAdvisor,2023-06-20 19:13:00,user10271,Berlin,0.92,Mobile App,Refund,5,36,Resolved,received wrong item,received wrong item
Excellent support team.,Positive,Email,2023-06-21 09:44:00,user10272,Toronto,0.87,Subscription,Customer Support,4,127,Pending,excellent support team,excellent support team
Product arrived damaged.,Negative,IMDb,2023-07-20 06:26:00,user10273,New York,0.76,Subscription,Product Quality,3,30,Resolved,product arrived damaged,product arrived damaged
Product quality is acceptable.,Neutral,ChatSupport,2023-07-19 07:53:00,user10274,Berlin,0.72,Gift Card,Refund,3,122,Resolved,product quality is acceptable,product quality acceptable
Everything worked perfectly.,Positive,Yelp,2023-06-20 19:35:00,user10275,Toronto,0.72,Customer Portal,Usability,2,150,Resolved,everything worked perfectly,everything worked perfectly
Customer support never replied.,Negative,Website Testimonial,2023-09-10 13:44:00,user10276,London,0.91,Delivery Service,Technical,3,28,Resolved,customer support never replied,customer support never replied
"It was okay, nothing special.",Neutral,Spotify,2023-09-13 20:09:00,user10277,Toronto,0.72,Delivery Service,Website Experience,3,50,Resolved,it was okay nothing special,okay nothing special
Customer support never replied.,Negative,Amazon Reviews,2023-07-15 13:51:00,user10278,Paris,0.75,Premium Plan,Product Quality,2,138,Resolved,customer support never replied,customer support never replied
"Terrible experience, very disappointed.",Negative,TripAdvisor,2023-07-20 07:22:00,user10279,Mumbai,0.76,Gift Card,Refund,2,99,Pending,terrible experience very disappointed,terrible experience disappointed
Delivery took too long.,Negative,ChatSupport,2023-07-19 21:00:00,user10280,London,0.77,Customer Portal,Billing,5,36,Escalated,delivery took too long,delivery took long
Great quality and quick delivery.,Positive,TripAdvisor,2023-08-19 11:22:00,user10281,Paris,0.91,Customer Portal,Technical,1,102,Resolved,great quality and quick delivery,great quality quick delivery
Excellent support team.,Positive,Amazon Reviews,2023-07-04 02:54:00,user10283,Berlin,0.84,Product B,Product Quality,1,85,Escalated,excellent support team,excellent support team
Product arrived damaged.,Negative,TripAdvisor,2023-09-11 19:35:00,user10284,Mumbai,0.75,Subscription,Customer Support,1,106,Resolved,product arrived damaged,product arrived damaged
"It was okay, nothing special.",Neutral,Email,2023-06-07 12:06:00,user10285,New York,0.78,Product A,Refund,1,9,Pending,it was okay nothing special,okay nothing special
"It was okay, nothing special.",Neutral,Spotify,2023-07-15 10:15:00,user10288,Paris,0.72,Customer Portal,Customer Support,3,46,Resolved,it was okay nothing special,okay nothing special
Great quality and quick delivery.,Positive,Spotify,2023-09-12 05:52:00,user10289,Los Angeles,0.91,Premium Plan,Website Experience,3,120,Resolved,great quality and quick delivery,great quality quick delivery
"It was okay, nothing special.",Neutral,Website Testimonial,2023-07-01 12:53:00,user10290,Toronto,0.85,Product B,Product Quality,2,160,Resolved,it was okay nothing special,okay nothing special
"Met expectations, no issues.",Neutral,Website Testimonial,2023-09-23 17:08:00,user10291,Singapore,0.85,Gift Card,Refund,2,177,Resolved,met expectations no issues,met expectation issue
"Met expectations, no issues.",Neutral,IMDb,2023-09-19 13:55:00,user10293,New York,0.72,Mobile App,Refund,5,85,Resolved,met expectations no issues,met expectation issue
Everything worked perfectly.,Positive,Twitter,2023-07-05 10:25:00,user10295,Sydney,0.76,Product B,Product Quality,3,83,Resolved,everything worked perfectly,everything worked perfectly
Fast and friendly communication.,Positive,Twitter,2023-06-13 22:52:00,user10296,Toronto,0.89,Premium Plan,Website Experience,1,160,Pending,fast and friendly communication,fast friendly communication
Product arrived damaged.,Negative,Amazon Reviews,2023-09-21 17:28:00,user10298,New York,0.94,Product A,Technical,1,35,Resolved,product arrived damaged,product arrived damaged
Chatbot was useless and unhelpful.,Negative,Spotify,2023-07-31 18:08:00,user10299,New York,0.84,Premium Plan,Customer Support,3,167,Resolved,chatbot was useless and unhelpful,chatbot useless unhelpful
Customer support never replied.,Negative,IMDb,2023-06-08 10:46:00,user10300,Los Angeles,0.9,Subscription,Billing,3,113,Resolved,customer support never replied,customer support never replied
Everything worked perfectly.,Positive,ChatSupport,2023-06-07 02:51:00,user10301,Los Angeles,0.78,Subscription,Billing,1,164,Escalated,everything worked perfectly,everything worked perfectly
Neutral feeling about the experience.,Neutral,ChatSupport,2023-06-19 16:07:00,user10302,Singapore,0.92,Website,Usability,5,42,Escalated,neutral feeling about the experience,neutral feeling experience
Service quality was consistent.,Neutral,Email,2023-06-27 15:14:00,user10303,London,0.9,Premium Plan,Delivery,2,55,Resolved,service quality was consistent,service quality consistent
Fast and friendly communication.,Positive,Yelp,2023-06-21 13:01:00,user10304,Los Angeles,0.91,Premium Plan,Billing,2,116,Pending,fast and friendly communication,fast friendly communication
Customer support never replied.,Negative,Spotify,2023-07-13 15:23:00,user10305,Berlin,0.83,Website,Customer Support,3,162,Resolved,customer support never replied,customer support never replied
Service quality was consistent.,Neutral,Spotify,2023-06-11 22:00:00,user10306,Sydney,0.89,Delivery Service,Billing,1,7,Resolved,service quality was consistent,service quality consistent
Chat was fine but not great.,Neutral,ChatSupport,2023-08-04 12:27:00,user10309,Berlin,0.74,Product A,Billing,5,32,Resolved,chat was fine but not great,chat fine great
User experience is fantastic.,Positive,TripAdvisor,2023-06-05 09:26:00,user10310,Berlin,0.92,Subscription,Billing,5,83,Resolved,user experience is fantastic,user experience fantastic
I will definitely recommend this to friends.,Positive,TripAdvisor,2023-07-17 10:06:00,user10312,Mumbai,0.71,Website,Usability,4,10,Pending,i will definitely recommend this to friends,definitely recommend friend
Fast and friendly communication.,Positive,ChatSupport,2023-09-24 23:32:00,user10313,Mumbai,0.74,Product A,Product Quality,4,131,Resolved,fast and friendly communication,fast friendly communication
Great quality and quick delivery.,Positive,TripAdvisor,2023-07-26 06:54:00,user10314,Paris,0.82,Product A,Website Experience,4,111,Resolved,great quality and quick delivery,great quality quick delivery
"It was okay, nothing special.",Neutral,Yelp,2023-08-18 01:44:00,user10315,Singapore,0.91,Gift Card,Delivery,3,155,Resolved,it was okay nothing special,okay nothing special
Fast and friendly communication.,Positive,Spotify,2023-07-18 17:17:00,user10317,Los Angeles,0.81,Delivery Service,Delivery,5,110,Resolved,fast and friendly communication,fast friendly communication
Neutral feeling about the experience.,Neutral,Email,2023-06-10 16:46:00,user10318,Paris,0.77,Mobile App,Delivery,5,44,Resolved,neutral feeling about the experience,neutral feeling experience
Received wrong item.,Negative,Website Testimonial,2023-07-09 02:32:00,user10320,New York,0.85,Customer Portal,Technical,4,81,Escalated,received wrong item,received wrong item
Service quality was consistent.,Neutral,Website Testimonial,2023-07-19 18:14:00,user10321,Berlin,0.73,Subscription,Usability,1,50,Resolved,service quality was consistent,service quality consistent
Product arrived damaged.,Negative,Twitter,2023-08-07 23:24:00,user10323,Toronto,0.86,Product B,Billing,3,54,Resolved,product arrived damaged,product arrived damaged
Fast and friendly communication.,Positive,ChatSupport,2023-07-15 14:53:00,user10324,Mumbai,0.79,Delivery Service,Billing,2,8,Resolved,fast and friendly communication,fast friendly communication
Fast and friendly communication.,Positive,Twitter,2023-09-06 18:12:00,user10326,Singapore,0.91,Product A,Usability,5,51,Resolved,fast and friendly communication,fast friendly communication
Service quality was consistent.,Neutral,ChatSupport,2023-06-20 12:59:00,user10327,Paris,0.79,Customer Portal,Website Experience,5,70,Resolved,service quality was consistent,service quality consistent
